Local Body Code,Local Body Name,Local Body Type,"District Level Parent Name
",Intermediate Level Parent Name,Ward Code,Ward Number,"Ward Name (In English)
","Ward Name (In Local)
"
221893,ENGANDIYUR,Village Panchayat,THRISSUR,THALIKKULAM,1485112,5,Sreenarayana,??????????
221893,ENGANDIYUR,Village Panchayat,THRISSUR,THALIKKULAM,1485113,6,Vettekorumakan,????????????????
221893,ENGANDIYUR,Village Panchayat,THRISSUR,THALIKKULAM,1485114,7,Market,????????????
221893,ENGANDIYUR,Village Panchayat,THRISSUR,THALIKKULAM,1485115,8,N.H.S,????.?????.???
221893,ENGANDIYUR,Village Panchayat,THRISSUR,THALIKKULAM,1485116,9,Ayiramkanni,??????????
221893,ENGANDIYUR,Village Panchayat,THRISSUR,THALIKKULAM,1485117,10,Thirunarayana,??????????
221893,ENGANDIYUR,Village Panchayat,THRISSUR,THALIKKULAM,1485118,11,Polakkal,?????????
221893,ENGANDIYUR,Village Panchayat,THRISSUR,THALIKKULAM,1485119,12,Thirumangalam,?????????
221893,ENGANDIYUR,Village Panchayat,THRISSUR,THALIKKULAM,1485120,13,Fisharies,???????
221893,ENGANDIYUR,Village Panchayat,THRISSUR,THALIKKULAM,1485121,14,Ethai,???????
221893,ENGANDIYUR,Village Panchayat,THRISSUR,THALIKKULAM,1485122,15,Nethaji,??????
221893,ENGANDIYUR,Village Panchayat,THRISSUR,THALIKKULAM,1485123,16,Kotta,?????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485132,1,Kadappuram,????????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485133,2,Post Office Junction,???????? ????? ????????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485134,3,Masjid,???????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485135,4,Thannapadam,?????????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485136,5,Nattika,???????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485137,6,Kalanji,???????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485138,7,Cherkkara,?????????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485139,8,Temple,?????????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485140,9,Gokhale,?????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485141,10,Sethukulam,????????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485142,11,Triprayar Center,?????????? ?????????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485143,12,Vazhakulam,?????????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485144,13,Moothakunnam,???????????
221894,NATTIKA,Village Panchayat,THRISSUR,THALIKKULAM,1485145,14,Triprayar Beach,?????????? ??????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485185,1,Pallikkadavu,???????????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485186,2,Thriveny,????????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485187,3,Puthukkulam,??????????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485188,4,Puliyamthuruth,??????????????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485189,5,Pulampuzha,????????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485190,6,High School,?????????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485191,7,Panchayath Office,?????????? ?????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485192,8,Puthanthode,????????????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485193,9,Nambikkadavu,???????????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485194,10,Aryampaadam,?????????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485195,11,Kaithakkal South,????????? ??????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485196,12,Poosarithodu,????????????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485197,13,Kaithakkal,?????????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485198,14,Pathamkallu West,????????????? ?????????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485199,15,Tharisu,?????
221895,THALIKULAM,Village Panchayat,THRISSUR,THALIKKULAM,1485200,16,Thambankadavu,????????????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485220,1,Pokkanchery,????????????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485221,2,Tippusulthan West,????????? ??????????????????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485222,3,Thrithallur West,???????????? ????????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485223,4,Ezham Kallu,???? ?????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485224,5,Health Centre,????????? ?????????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485225,6,Ganesamangalam,?????????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485226,7,Manappad,????????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485227,8,Thrithallur East,???????????? ???????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485228,9,Naduvilkkara West,???????????? ????????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485229,10,Vatanappally East,???????????? ???????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485230,11,Naduvilkkara East,???????????? ???????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485231,12,Police Station,?????? ??????????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485232,13,Pattilangadi,????????????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485233,14,Anchangadi,??????????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485234,15,Vatanappally West,???????????? ????????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485235,16,Dubai,??????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485236,17,Fisheries,???????
221896,VADANAPPILLY,Village Panchayat,THRISSUR,THALIKKULAM,1485237,18,Mullangara,?????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485290,1,Valapad Beach,???????? ??????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485291,2,Panchayath Office,?????????? ??????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485292,3,Valapad Center,???????? ?????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485293,4,Valapad Highschool,???????? ?????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485294,5,Illikuzhy,???????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485295,6,Aanavizhungi,??????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485296,7,Kothakulam West,??????? ????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485297,8,Mythri,??????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485298,9,Payachode,??????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485299,10,Edamuttam,????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485300,11,Palapetty,?????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485301,12,Pattukulangara,?????????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485302,13,Kazhimbram,?????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485303,14,Mahathma,??????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485304,15,Elavaram,??????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485305,16,Karayamuttam,??????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485306,17,Fisheries School,??????? ???????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485307,18,Chalukulam,????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485308,19,Anjangadi,??????????
221897,VALAPPAD,Village Panchayat,THRISSUR,THALIKKULAM,1485309,20,Kothakulam Beach,??????? ??????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467190,1,CHETTIYAL NORTH,??????????? ?????????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467191,2,EDATHIRINJI,??????????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467192,3,POTHANI,????????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467193,4,POTHANI EAST,???????? ???????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467194,5,SIVAKUMARESARAM EAST,???????????? ???????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467195,6,KODAMKULAM,????????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467196,7,PADIYOOR,????????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467197,8,VAIKAAM,??????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467198,9,VALAVANANGADI,??????????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467199,10,MARAMKULAM,?????????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467200,11,CHARUMTHARA,????????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467201,12,SIVAKUMARESARAM WEST,???????????? ????????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467202,13,CHETTIYAL SOUTH,??????????? ??????
221898,PADIYUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467203,14,KAKKATHURUTTHI,????????????????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467167,1,CHELOOKAVU,??????????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467168,2,SHANMUGHAM CANAL,???????? ??????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467169,3,S.N. NAGAR,???.????.?????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467170,4,EDAKULAM,????????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467171,5,THOPPU,??????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467172,6,PATHIYAMKULANGARA,?????????????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467173,7,KALPARAMBA NORTH,???????????? ?????????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467174,8,POOMANGALAM,???????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467175,9,KALPARAMBA CENTRE,???????????? ?????????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467176,10,ARIPALAM,?????????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467177,11,PAYAMMAL,?????????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467178,12,NETTIYADU,??????????
221899,POOMANGALAM,Village Panchayat,THRISSUR,VELLANGALLUR,1467179,13,MUTTATHERI,???????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467109,1,KANNIKULANGARA,????????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467110,2,PAKARAPPILLY,???????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467111,3,SANTHINAGAR,???????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467112,4,KIZHAKKUMMURI,????????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467113,5,SADANAM,????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467114,6,AASUPATHRI,????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467115,7,PUTHENCHIRA,???????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467116,8,KARINGACHIRA,???????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467117,9,PINDANI,????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467118,10,KUPPANBAZAR,??????????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467119,11,ANAPPARA,???????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467120,12,KOMBATHUKADAVU,?????????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467121,13,VELLOOR,?????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467122,14,MANIYAMKAVU,??????????
221900,PUTHENCHIRA,Village Panchayat,THRISSUR,VELLANGALLUR,1467123,15,PULIYILAKKUNNU,???????????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467002,1,KUNNATHUR,????????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467003,2,VELAYANAD,????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467004,3,ETTANGADI,??????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467005,4,VELLAKKAD,????????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467006,5,MANAKKALAPPADI,???????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467007,6,KONATHUKUNNU,?????????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467008,7,PUNCHAPARAMBU,???????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467009,8,PALAPRAKUNNU,????????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467010,9,KARUMATHRA,?????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467011,10,NEDUNGANATHUKUNNU,???????????????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467012,11,KADALAYI,??????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467013,12,KARUPPADANNA,??????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467014,13,PEZHUMKADU,?????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467015,14,POOVATHUMKADAVU,??????????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467016,15,BRALAM,??????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467017,16,AMARIPPADAM,??????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467018,17,VALLIVATTOM EAST,?????????? ???????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467019,18,CHIRATTAKUNNU,??????????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467020,19,PAINGODU,????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467021,20,ALUKKATHARA,??????????
221901,VELLANGALLUR,Village Panchayat,THRISSUR,VELLANGALLUR,1467022,21,VELLANGALLUR,??????????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479721,1,IKKARAKUNNU,?????????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479722,2,KOLOTHUMPADI,????????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479723,3,NADAVARAMBA,????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479724,4,KALLAMKUNNU,???????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479725,5,AVITTATHUR,?????????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479726,6,AVITTATHUR SOUTH,????????????? ??????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479727,7,AVITTATHUR NORTH,????????????? ?????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479728,8,THOMMANA,???????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479729,9,KADUPPASSERY,????????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479730,10,AYYAPPANKAVU,??????????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479731,11,THUMBOOR,?????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479732,12,THUMBOOR WEST,????????? ?????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479733,13,PATTEPADAM,???????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479734,14,POOMTHOPE,???????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479735,15,SIVAGIRI,???????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479736,16,KOTTANELOOR,??????????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479737,17,MUKUNDAPURAM,???????????
221902,VELLOOKKARA,Village Panchayat,THRISSUR,VELLANGALLUR,1479738,18,VAIKKARA,??????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453019,1,VARAVATTOOR,??????????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453020,2,KONDAYOOR,??????????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453021,3,PALLOOR CENTRE,???????? ?????????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453022,4,PALLOOR EAST,???????? ???????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453023,5,NAMBRAM,???????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453024,6,KATTUVATTOOR,?????????????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453025,7,DESAMANGALAM CENTRE,???????? ?????????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453026,8,ATTUPURAM,?????????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453027,9,PALLAM,?????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453028,10,KUNNUMPURAM,???????????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453029,11,MELE THALASSERY,???? ????????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453030,12,DESAMANGALAM WEST,???????? ????????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453031,13,THALASSERY,????????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453032,14,KADUKASSERY,??????????
221903,DESAMANGALAM,Village Panchayat,THRISSUR,WADAKKANCHERY,1453033,15,ARANGOTTUKARA,?????????????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453060,1,ERUMAPETTY,????????????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453061,2,PATHIYARAM,???????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453062,3,NELLUVAI NORTH,?????????? ?????????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453063,4,KUTTANCHERY,???????????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453064,5,MURIGATHERI,?????????????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453065,6,MANGAD,???????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453066,7,EDAKKAD,????????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453067,8,MUTTIKKAL,????????????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453068,9,CHITTANDA,????????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453069,10,THRIKKANAPATHIYARAM,?????????????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453070,11,KUNDANNUR CHUNGAM,???????????? ??????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453071,12,KODUMBU,????????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453072,13,KANJIRACODE,?????????????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453073,14,KUNDANNUR SOUTH,???????????? ??????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453074,15,KOTTAPPURAM,???????????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453075,16,MANGAD SOUTH,??????? ??????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453076,17,NELLUVAI SOUTH,?????????? ??????
221904,ERUMAPETTY,Village Panchayat,THRISSUR,WADAKKANCHERY,1453077,18,KARIYANNUR,???????????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454804,1,KANJIRASSERY,?????????????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454805,2,IRUNNILAMCODE,?????????????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454806,3,S N NAGAR,??? ???? ?????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454807,4,AMBALAMKUNNU,????????????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454808,5,ATTUR,????????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454809,6,MANAPPADI,???????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454810,7,AMBALANADA PARAPPURAM,??????? ?????????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454811,8,COMPANIPPADY,???????????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454812,9,VALAVU KARAKKAD,???? ?????????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454813,10,VALAVU KOLLAMMAKKU,???? ????????????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454814,11,VANDIPPARAMBU,?????????????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454815,12,MULLURKKARA,?????????????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454816,13,VAZHAKODE,?????????
221906,MULLURKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1454817,14,KANNAMPARA,????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455290,1,KARUMATHRA,???????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455291,2,KARUMATHRA VADAKKEKKARA,??????? ??????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455292,3,VIRUPPAKKA,???????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455293,4,VAZHANI,??????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455294,5,MANALITHRA KIZHAKKEKKARA,??????? ???????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455295,6,MANALITHRA,???????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455296,7,MALAKKA,??????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455297,8,VEEROLIPPADAM,????????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455298,9,PAZHAYANNUPPADAM,?????????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455299,10,AMBALAPPAD,???????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455300,11,KUNDUKAD,??????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455301,12,MEPPADAM,????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455302,13,PARAMBAI,????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455303,14,KUTHUPARA,?????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455304,15,ADANGALAM,???????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455305,16,PANANGATTUKARA,????????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455306,17,THEKKUMKARA,?????????
221908,THEKKUMKARA,Village Panchayat,THRISSUR,WADAKKANCHERY,1455307,18,PUNNAMPARAMBU,????????????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455254,1,CHELOOR,???????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455255,2,PARAPPURAM,?????????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455256,3,THALI,???
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455257,4,PILAKKAD,?????????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455258,5,RAMANKULAM,??????????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455259,6,PALAKKAL,???????????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455260,7,VARAVOOR HIGHSCHOOL,??????? ???????????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455261,8,NADUTHARA,???????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455262,9,KUMARAPPANAL,????????????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455263,10,VETTUKKAD,????????????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455264,11,VARAVOOR VALVU,??????? ????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455265,12,KOTTUPURAM,????????????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455266,13,DEVICHIRA,?????????
221909,VARAVOOR,Village Panchayat,THRISSUR,WADAKKANCHERY,1455267,14,THICHUR,??????????
221913,KOTTATHARA,Village Panchayat,WAYANAD,KALPETTA,1495308,1,VENNIYODE,??????????
221913,KOTTATHARA,Village Panchayat,WAYANAD,KALPETTA,1495309,2,MAILADY,??????
221913,KOTTATHARA,Village Panchayat,WAYANAD,KALPETTA,1495310,3,CHEERAKATH,????????
